bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_11.keys,key_resp_11.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,textbox.text,next_button.numClicks,next_button.timesOn,next_button.timesOff,key_resp_8.keys,key_resp_8.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_12.keys,key_resp_12.rt,button_3.numClicks,button_3.timesOn,button_3.timesOff,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,button_4.numClicks,button_4.timesOn,button_4.timesOff,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,button_5.numClicks,button_5.timesOn,button_5.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
571bdf806b0894001262df5b,1,[25.49259999999404],[25.492700000002984],-0.041111111,-0.073333333,0,0,1,7.5729,button,,,2025-05-08_18h30.57.959,SLSI3_O,2022.2.5,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_18h30.57.959,SLSI3_O,2022.2.5,Win32,60.97560976,space,53.2842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_18h30.57.959,SLSI3_O,2022.2.5,Win32,60.97560976,,,space,5.4354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_18h30.57.959,SLSI3_O,2022.2.5,Win32,60.97560976,,,,,73.86666667,7.5449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_18h30.57.959,SLSI3_O,2022.2.5,Win32,60.97560976,,,,,,,8.422222222,7.6684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_18h30.57.959,SLSI3_O,2022.2.5,Win32,60.97560976,,,,,,,,,space,10.4589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_18h30.57.959,SLSI3_O,2022.2.5,Win32,60.97560976,,,,,,,,,,,1,[140.944299999997],[140.944299999997],,1,[142.43740000000594],[142.43760000000896],0,[],[],"[""scam_button""]",7,2.3943,0.077777778,3.5293,0.055555556,2.4156,0,0,0,4,1,resources/images/legit_19.png,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_18h30.57.959,SLSI3_O,2022.2.5,Win32,60.97560976,,,,,,,,,,,2,"[140.944299999997,165.69839999999107]","[140.944299999997,165.69850000000002]",,2,"[142.43740000000594,166.875700000003]","[142.43760000000896,166.875799999997]",0,[],[],"[""scam_button""]",8.977777778,2.3691,0.022222222,2.6346,0.022222222,1.1663,0,1,1,15,1,resources/images/legit16.jpg,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_18h30.57.959,SLSI3_O,2022.2.5,Win32,60.97560976,,,,,,,,,,,3,"[140.944299999997,165.69839999999107,206.65050000000002]","[140.944299999997,165.69850000000002,206.65059999999403]",,3,"[142.43740000000594,166.875700000003,207.49529999999703]","[142.43760000000896,166.875799999997,207.49529999999703]",0,[],[],"[""scam_button""]",5.977777778,2.6725,0.011111111,2.6902,0.144444444,3.0557,0,2,2,0,1,resources/images/scam8.jpg,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_18h30.57.959,SLSI3_O,2022.2.5,Win32,60.97560976,,,,,,,,,,,4,"[140.944299999997,165.69839999999107,206.65050000000002,228.70809999999403]","[140.944299999997,165.69850000000002,206.65059999999403,228.70809999999403]",,4,"[142.43740000000594,166.875700000003,207.49529999999703,230.469700000003]","[142.43760000000896,166.875799999997,207.49529999999703,230.46979999999706]",0,[],[],"[""scam_button""]",7.966666667,1.8581,6.922222222,2.4239,4.022222222,2.742,0,3,3,11,1,resources/images/scam16.png,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_18h30.57.959,SLSI3_O,2022.2.5,Win32,60.97560976,,,,,,,,,,,5,"[140.944299999997,165.69839999999107,206.65050000000002,228.70809999999403,253.563]","[140.944299999997,165.69850000000002,206.65059999999403,228.70809999999403,253.563]",,4,"[142.43740000000594,166.875700000003,207.49529999999703,230.469700000003]","[142.43760000000896,166.875799999997,207.49529999999703,230.46979999999706]",1,[254.42200000000003],[254.42210000000892],"[""legit_button""]",8.977777778,2.1531,0.1,4.2236,0.111111111,1.6801,0,4,4,16,1,resources/images/legit_30.png,legit,1,0.85,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_18h30.57.959,SLSI3_O,2022.2.5,Win32,60.97560976,,,,,,,,,,,6,"[140.944299999997,165.69839999999107,206.65050000000002,228.70809999999403,253.563,282.51259999999405]","[140.944299999997,165.69850000000002,206.65059999999403,228.70809999999403,253.563,282.512799999997]",,5,"[142.43740000000594,166.875700000003,207.49529999999703,230.469700000003,284.139799999997]","[142.43760000000896,166.875799999997,207.49529999999703,230.46979999999706,284.139799999997]",1,[254.42200000000003],[254.42210000000892],"[""scam_button""]",8.055555556,2.1872,0.1,1.4261,0.988888889,2.3081,0,5,5,6,1,resources/images/legit13.jpg,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_18h30.57.959,SLSI3_O,2022.2.5,Win32,60.97560976,,,,,,,,,,,7,"[140.944299999997,165.69839999999107,206.65050000000002,228.70809999999403,253.563,282.51259999999405,309.165200000003]","[140.944299999997,165.69850000000002,206.65059999999403,228.70809999999403,253.563,282.512799999997,309.16529999999705]",,6,"[142.43740000000594,166.875700000003,207.49529999999703,230.469700000003,284.139799999997,310.64340000000595]","[142.43760000000896,166.875799999997,207.49529999999703,230.46979999999706,284.139799999997,310.643700000003]",1,[254.42200000000003],[254.42210000000892],"[""scam_button""]",7.922222222,1.9098,5.977777778,3.3572,0.166666667,2.1909,0,6,6,1,1,resources/images/scam9.jpg,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_18h30.57.959,SLSI3_O,2022.2.5,Win32,60.97560976,,,,,,,,,,,8,"[140.944299999997,165.69839999999107,206.65050000000002,228.70809999999403,253.563,282.51259999999405,309.165200000003,337.49159999999404]","[140.944299999997,165.69850000000002,206.65059999999403,228.70809999999403,253.563,282.512799999997,309.16529999999705,337.491700000003]",,7,"[142.43740000000594,166.875700000003,207.49529999999703,230.469700000003,284.139799999997,310.64340000000595,338.618799999997]","[142.43760000000896,166.875799999997,207.49529999999703,230.46979999999706,284.139799999997,310.643700000003,338.619]",1,[254.42200000000003],[254.42210000000892],"[""scam_button""]",8.933333333,2.1649,5.911111111,2.9723,0.2,3.5047,0,7,7,20,1,resources/images/scam_30.png,scam,1.45,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_18h30.57.959,SLSI3_O,2022.2.5,Win32,60.97560976,,,,,,,,,,,9,"[140.944299999997,165.69839999999107,206.65050000000002,228.70809999999403,253.563,282.51259999999405,309.165200000003,337.49159999999404,371.027200000003]","[140.944299999997,165.69850000000002,206.65059999999403,228.70809999999403,253.563,282.512799999997,309.16529999999705,337.491700000003,371.0273999999911]",,7,"[142.43740000000594,166.875700000003,207.49529999999703,230.469700000003,284.139799999997,310.64340000000595,338.618799999997]","[142.43760000000896,166.875799999997,207.49529999999703,230.46979999999706,284.139799999997,310.643700000003,338.619]",2,"[254.42200000000003,372.402700000003]","[254.42210000000892,372.40280000001195]","[""legit_button""]",9.011111111,1.3869,4,3.0005,6.011111111,4.5779,0,8,8,7,1,resources/images/legit_21.png,legit,0.8,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_18h30.57.959,SLSI3_O,2022.2.5,Win32,60.97560976,,,,,,,,,,,10,"[140.944299999997,165.69839999999107,206.65050000000002,228.70809999999403,253.563,282.51259999999405,309.165200000003,337.49159999999404,371.027200000003,419.488200000003]","[140.944299999997,165.69850000000002,206.65059999999403,228.70809999999403,253.563,282.512799999997,309.16529999999705,337.491700000003,371.0273999999911,419.48829999999697]",,8,"[142.43740000000594,166.875700000003,207.49529999999703,230.469700000003,284.139799999997,310.64340000000595,338.618799999997,421.248600000009]","[142.43760000000896,166.875799999997,207.49529999999703,230.46979999999706,284.139799999997,310.643700000003,338.619,421.248600000009]",2,"[254.42200000000003,372.402700000003]","[254.42210000000892,372.40280000001195]","[""scam_button""]",6.066666667,2.1199,0.222222222,1.4461,0.255555556,0.5244,0,9,9,2,1,resources/images/legit11.jpg,legit,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
