bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_11.keys,key_resp_11.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,textbox.text,next_button.numClicks,next_button.timesOn,next_button.timesOff,key_resp_8.keys,key_resp_8.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_12.keys,key_resp_12.rt,button_3.numClicks,button_3.timesOn,button_3.timesOff,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,button_4.numClicks,button_4.timesOn,button_4.timesOff,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,button_5.numClicks,button_5.timesOn,button_5.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection,Finish.numClicks,Finish.timesOn,Finish.timesOff
670d2af9c00f086b201e9f70,1,[188.10210000000893],[188.102299999997],0.034259259,-0.058333333,0,0,1,7.9163,button,,,2025-05-08_20h08.07.554,SLSI3_O,2022.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_20h08.07.554,SLSI3_O,2022.2.5,Win32,59.52380952,space,39.1507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_20h08.07.554,SLSI3_O,2022.2.5,Win32,59.52380952,,,space,21.4558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_20h08.07.554,SLSI3_O,2022.2.5,Win32,59.52380952,,,,,43.56495468,20.2277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_20h08.07.554,SLSI3_O,2022.2.5,Win32,59.52380952,,,,,,,8.977844914,19.4287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_20h08.07.554,SLSI3_O,2022.2.5,Win32,59.52380952,,,,,,,,,space,12.1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_20h08.07.554,SLSI3_O,2022.2.5,Win32,59.52380952,,,,,,,,,,,1,[367.558700000003],[367.558799999997],,1,[372.61899999999997],[372.619099999994],0,[],[],"[""scam_button""]",8.021148036,5.3745,1.878147183,6.5649,0.125881322,6.6188,0,0,0,7,1,resources/images/legit_21.png,legit,0.8,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_20h08.07.554,SLSI3_O,2022.2.5,Win32,59.52380952,,,,,,,,,,,2,"[367.558700000003,418.93979999999704]","[367.558799999997,418.93990000000593]",,2,"[372.61899999999997,420.685099999994]","[372.619099999994,420.685199999988]",0,[],[],"[""scam_button""]",8.997986209,2.4087,0.216515763,3.0058,0.135951662,3.2782,0,1,1,21,1,resources/images/scam_23.png,scam,1,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_20h08.07.554,SLSI3_O,2022.2.5,Win32,59.52380952,,,,,,,,,,,3,"[367.558700000003,418.93979999999704,457.606]","[367.558799999997,418.93990000000593,457.606]",,3,"[372.61899999999997,420.685099999994,458.76869999998803]","[372.619099999994,420.685199999988,458.768799999997]",0,[],[],"[""scam_button""]",9.028197689,2.1251,0.0050354,2.1764,0.115810982,2.7281,0,2,2,11,1,resources/images/scam16.png,scam,0.65,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_20h08.07.554,SLSI3_O,2022.2.5,Win32,59.52380952,,,,,,,,,,,4,"[367.558700000003,418.93979999999704,457.606,482.9225]","[367.558799999997,418.93990000000593,457.606,482.92260000000897]",,3,"[372.61899999999997,420.685099999994,458.76869999998803]","[372.619099999994,420.685199999988,458.768799999997]",1,[484.0668000000119],[484.06690000000594],"[""legit_button""]",8.957703927,1.8138,0.085599502,3.4935,0.085599502,2.1417,0,3,3,16,1,resources/images/legit_30.png,legit,1,0.85,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_20h08.07.554,SLSI3_O,2022.2.5,Win32,59.52380952,,,,,,,,,,,5,"[367.558700000003,418.93979999999704,457.606,482.9225,534.4061000000089]","[367.558799999997,418.93990000000593,457.606,482.92260000000897,534.4061000000089]",,3,"[372.61899999999997,420.685099999994,458.76869999998803]","[372.619099999994,420.685199999988,458.768799999997]",2,"[484.0668000000119,535.967]","[484.06690000000594,535.9672000000029]","[""legit_button""]",8.957703927,1.645,0.065458361,2.4248,0.206445423,2.4882,0,4,4,3,1,resources/images/legit_20.png,legit,0.9,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_20h08.07.554,SLSI3_O,2022.2.5,Win32,59.52380952,,,,,,,,,,,6,"[367.558700000003,418.93979999999704,457.606,482.9225,534.4061000000089,553.2727000000029]","[367.558799999997,418.93990000000593,457.606,482.92260000000897,534.4061000000089,553.272799999997]",,3,"[372.61899999999997,420.685099999994,458.76869999998803]","[372.619099999994,420.685199999988,458.768799999997]",3,"[484.0668000000119,535.967,554.2164000000059]","[484.06690000000594,535.9672000000029,554.2164000000059]","[""legit_button""]",8.826788127,1.6896,0.055388021,2.4101,0.045317221,2.8046,0,5,5,13,1,resources/images/legit15.jpg,legit,0.95,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_20h08.07.554,SLSI3_O,2022.2.5,Win32,59.52380952,,,,,,,,,,,7,"[367.558700000003,418.93979999999704,457.606,482.9225,534.4061000000089,553.2727000000029,577.1729000000059]","[367.558799999997,418.93990000000593,457.606,482.92260000000897,534.4061000000089,553.272799999997,577.1729000000059]",,3,"[372.61899999999997,420.685099999994,458.76869999998803]","[372.619099999994,420.685199999988,458.768799999997]",4,"[484.0668000000119,535.967,554.2164000000059,578.5997000000029]","[484.06690000000594,535.9672000000029,554.2164000000059,578.5997000000029]","[""legit_button""]",9.06847997,2.8283,0.105740181,1.358,0.01510574,0.9476,0,6,6,8,1,resources/images/legit_23.png,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_20h08.07.554,SLSI3_O,2022.2.5,Win32,59.52380952,,,,,,,,,,,8,"[367.558700000003,418.93979999999704,457.606,482.9225,534.4061000000089,553.2727000000029,577.1729000000059,615.472700000003]","[367.558799999997,418.93990000000593,457.606,482.92260000000897,534.4061000000089,553.272799999997,577.1729000000059,615.472900000006]",,4,"[372.61899999999997,420.685099999994,458.76869999998803,617.053299999997]","[372.619099999994,420.685199999988,458.768799999997,617.053399999991]",4,"[484.0668000000119,535.967,554.2164000000059,578.5997000000029]","[484.06690000000594,535.9672000000029,554.2164000000059,578.5997000000029]","[""scam_button""]",7.004028505,2.5876,0.135951662,3.2101,0.125881322,1.0115,0,7,7,14,1,resources/images/scam18.png,scam,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_20h08.07.554,SLSI3_O,2022.2.5,Win32,59.52380952,,,,,,,,,,,9,"[367.558700000003,418.93979999999704,457.606,482.9225,534.4061000000089,553.2727000000029,577.1729000000059,615.472700000003,646.2895]","[367.558799999997,418.93990000000593,457.606,482.92260000000897,534.4061000000089,553.272799999997,577.1729000000059,615.472900000006,646.2896000000089]",,4,"[372.61899999999997,420.685099999994,458.76869999998803,617.053299999997]","[372.619099999994,420.685199999988,458.768799999997,617.053399999991]",5,"[484.0668000000119,535.967,554.2164000000059,578.5997000000029,647.5342000000029]","[484.06690000000594,535.9672000000029,554.2164000000059,578.5997000000029,647.5344000000059]","[""legit_button""]",7.960725076,1.8371,0.095669841,2.0422,0.095669841,0.6257,0,8,8,5,1,resources/images/legit12.jpg,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2025-05-08_20h08.07.554,SLSI3_O,2022.2.5,Win32,59.52380952,,,,,,,,,,,10,"[367.558700000003,418.93979999999704,457.606,482.9225,534.4061000000089,553.2727000000029,577.1729000000059,615.472700000003,646.2895,700.556600000009]","[367.558799999997,418.93990000000593,457.606,482.92260000000897,534.4061000000089,553.272799999997,577.1729000000059,615.472900000006,646.2896000000089,700.556600000009]",,5,"[372.61899999999997,420.685099999994,458.76869999998803,617.053299999997,701.635799999997]","[372.619099999994,420.685199999988,458.768799999997,617.053399999991,701.635899999991]",5,"[484.0668000000119,535.967,554.2164000000059,578.5997000000029,647.5342000000029]","[484.06690000000594,535.9672000000029,554.2164000000059,578.5997000000029,647.5344000000059]","[""scam_button""]",6.983887825,3.0987,0.055388021,1.8363,0.055388021,0.4593,0,9,9,17,1,resources/images/legitimate_18.png,legit,1,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
